[25, 0.625, 0.2, [1, 3]]
0;[3, 77];[2, 14];[3, 221];[3, 86];[3, 71];[3, 95];[3, 49];[3, 33];[3, 86];[3, 104];[3, 79];[3, 55];[4, 174];[3, 47];[3, 306];[3, 35];[3, 17];[3, 211];[2, 115];[3, 49];[3, 80];[4, 74];[2, 22];[3, 245];[3, 41];
631;[9, 187];[3, 49];[12, 268];[11, 432];[16, 513];[9, 144];[5, 36];[4, 271];[11, 209];[1, 6];[3, 80];[6, 131];[1, 35];[5, 159];[3, 26];[1, 5];[7, 153];[3, 94];[10, 193];[16, 176];[5, 134];[4, 53];[14, 482];[4, 23];[9, 366];
632;[9, 219];[3, 43];[12, 268];[11, 432];[16, 484];[9, 144];[5, 36];[4, 271];[11, 436];[2, 71];[3, 80];[6, 131];[2, 13];[6, 187];[3, 26];[1, 35];[7, 153];[3, 94];[10, 193];[16, 176];[5, 71];[4, 53];[14, 482];[4, 23];[9, 366];
633;[9, 219];[3, 43];[12, 268];[11, 432];[17, 398];[9, 144];[5, 63];[4, 271];[11, 436];[1, 45];[3, 80];[6, 131];[2, 13];[6, 187];[3, 26];[1, 2];[7, 153];[4, 106];[10, 193];[17, 198];[5, 71];[5, 55];[15, 587];[4, 110];[9, 389];
634;[9, 214];[3, 42];[12, 268];[11, 411];[17, 398];[9, 144];[5, 63];[4, 271];[11, 434];[1, 45];[3, 74];[6, 131];[2, 17];[7, 196];[3, 26];[1, 2];[7, 153];[4, 106];[10, 240];[17, 232];[5, 71];[5, 55];[15, 587];[3, 97];[9, 389];
635;[9, 277];[3, 42];[12, 268];[11, 411];[17, 398];[9, 144];[4, 61];[4, 271];[11, 418];[1, 45];[3, 74];[6, 131];[2, 17];[7, 109];[3, 29];[1, 2];[8, 155];[4, 106];[10, 208];[17, 232];[5, 71];[5, 55];[15, 587];[3, 19];[9, 452];
636;[9, 288];[3, 42];[12, 268];[11, 411];[17, 404];[9, 144];[5, 85];[4, 271];[11, 418];[1, 2];[3, 74];[6, 145];[2, 21];[6, 95];[3, 29];[1, 2];[8, 155];[4, 106];[10, 208];[17, 232];[6, 157];[5, 55];[15, 576];[3, 19];[9, 452];
637;[9, 287];[3, 42];[12, 268];[11, 411];[17, 404];[9, 144];[5, 83];[4, 271];[11, 426];[1, 2];[2, 81];[6, 125];[2, 8];[6, 95];[3, 29];[1, 2];[8, 172];[4, 130];[10, 208];[17, 209];[5, 58];[5, 55];[15, 576];[3, 76];[9, 452];
638;[9, 287];[3, 50];[12, 268];[11, 413];[17, 404];[9, 144];[5, 61];[4, 32];[11, 426];[1, 2];[2, 61];[5, 121];[2, 8];[6, 71];[3, 18];[1, 9];[8, 172];[4, 130];[10, 208];[17, 209];[5, 58];[5, 81];[15, 538];[3, 76];[9, 452];
639;[9, 287];[3, 50];[12, 268];[11, 364];[17, 404];[9, 110];[5, 61];[4, 32];[11, 426];[1, 12];[2, 9];[5, 121];[2, 93];[6, 71];[3, 18];[1, 2];[8, 172];[4, 130];[10, 208];[17, 244];[5, 58];[5, 81];[15, 538];[3, 76];[9, 458];
640;[9, 194];[3, 50];[12, 266];[10, 312];[17, 404];[9, 149];[5, 61];[4, 32];[11, 426];[1, 55];[2, 9];[5, 121];[2, 30];[6, 71];[3, 18];[1, 2];[8, 172];[4, 130];[10, 208];[17, 244];[4, 46];[5, 105];[14, 623];[3, 76];[9, 432];
641;[9, 194];[3, 50];[12, 252];[10, 312];[17, 404];[9, 149];[5, 61];[4, 32];[11, 426];[1, 55];[2, 11];[5, 67];[2, 30];[6, 71];[3, 65];[1, 2];[8, 201];[4, 130];[10, 208];[17, 244];[4, 46];[5, 112];[14, 689];[3, 76];[9, 432];
642;[9, 194];[3, 50];[11, 294];[10, 312];[17, 404];[9, 149];[5, 61];[4, 47];[11, 411];[1, 55];[2, 11];[5, 241];[2, 30];[6, 71];[3, 42];[1, 5];[8, 170];[4, 89];[10, 208];[17, 244];[4, 20];[5, 112];[14, 689];[2, 22];[9, 346];
643;[9, 194];[3, 50];[11, 283];[10, 312];[17, 375];[9, 149];[5, 61];[4, 47];[11, 181];[2, 9];[2, 11];[3, 92];[2, 30];[6, 71];[3, 35];[1, 5];[8, 170];[4, 112];[10, 208];[17, 244];[4, 20];[5, 112];[14, 646];[2, 22];[9, 390];
644;[9, 194];[3, 50];[11, 283];[10, 162];[17, 375];[9, 149];[5, 61];[4, 47];[11, 181];[2, 4];[2, 30];[4, 122];[2, 30];[6, 76];[3, 35];[1, 5];[8, 86];[4, 124];[10, 208];[17, 244];[4, 20];[5, 112];[14, 646];[2, 29];[9, 390];
645;[9, 194];[2, 5];[11, 283];[10, 257];[17, 426];[9, 149];[5, 61];[4, 47];[11, 181];[2, 20];[2, 30];[4, 122];[2, 30];[6, 76];[3, 35];[1, 2];[8, 86];[4, 77];[10, 208];[17, 481];[4, 109];[5, 112];[14, 646];[2, 15];[9, 390];
646;[9, 194];[2, 5];[11, 261];[10, 334];[17, 426];[9, 149];[5, 61];[4, 47];[11, 181];[2, 60];[2, 30];[4, 122];[2, 30];[6, 76];[3, 35];[2, 130];[8, 86];[4, 107];[10, 208];[17, 481];[4, 29];[5, 112];[14, 646];[2, 15];[10, 283];
647;[9, 194];[2, 21];[11, 261];[10, 334];[17, 426];[9, 413];[5, 61];[4, 47];[11, 181];[2, 28];[2, 30];[4, 122];[2, 30];[6, 69];[3, 35];[2, 130];[8, 176];[4, 107];[9, 112];[17, 481];[4, 18];[4, 65];[13, 629];[2, 2];[10, 283];
648;[9, 157];[2, 35];[11, 237];[10, 334];[17, 410];[9, 408];[5, 73];[4, 47];[12, 227];[2, 28];[2, 30];[3, 100];[2, 30];[6, 69];[3, 59];[2, 130];[8, 176];[4, 110];[9, 112];[17, 481];[4, 18];[4, 65];[13, 629];[2, 2];[10, 283];
649;[9, 157];[2, 125];[11, 237];[10, 334];[17, 410];[9, 416];[5, 80];[4, 47];[12, 204];[2, 28];[2, 30];[4, 112];[2, 49];[6, 75];[3, 59];[2, 29];[8, 176];[4, 110];[9, 112];[17, 481];[4, 18];[4, 65];[13, 629];[2, 2];[10, 283];
650;[9, 167];[2, 125];[11, 237];[10, 334];[17, 398];[9, 411];[5, 80];[4, 105];[12, 204];[2, 28];[2, 26];[4, 112];[2, 49];[6, 74];[3, 59];[2, 29];[8, 176];[4, 110];[9, 149];[17, 481];[4, 18];[4, 25];[13, 629];[2, 2];[10, 283];
651;[9, 167];[2, 21];[11, 213];[10, 210];[17, 399];[9, 411];[5, 80];[4, 105];[12, 271];[2, 28];[3, 36];[4, 112];[2, 71];[6, 69];[3, 41];[2, 29];[8, 170];[4, 110];[9, 95];[17, 481];[4, 72];[4, 25];[13, 629];[2, 2];[10, 368];
652;[9, 163];[3, 47];[11, 213];[11, 247];[17, 510];[10, 615];[5, 80];[5, 109];[12, 251];[2, 28];[3, 36];[4, 112];[2, 29];[6, 128];[3, 41];[2, 29];[8, 170];[4, 103];[9, 95];[17, 534];[4, 72];[4, 25];[13, 433];[2, 2];[10, 368];
653;[9, 163];[3, 47];[11, 288];[11, 508];[17, 494];[10, 615];[5, 1134];[5, 109];[12, 251];[2, 28];[3, 36];[4, 112];[2, 33];[6, 125];[3, 41];[2, 20];[8, 170];[4, 103];[9, 95];[17, 320];[4, 72];[4, 25];[13, 376];[2, 51];[10, 368];
654;[9, 163];[3, 34];[11, 288];[11, 508];[17, 494];[10, 615];[5, 1149];[5, 109];[13, 262];[2, 28];[3, 63];[4, 112];[2, 33];[6, 125];[3, 41];[2, 20];[8, 99];[5, 106];[9, 98];[17, 320];[4, 72];[4, 25];[13, 376];[2, 51];[10, 368];
655;[9, 74];[3, 34];[11, 288];[11, 508];[17, 424];[12, 659];[5, 1149];[5, 378];[14, 397];[1, 19];[3, 63];[4, 112];[2, 33];[6, 104];[3, 41];[2, 15];[8, 99];[5, 106];[9, 98];[17, 262];[3, 53];[4, 25];[13, 376];[2, 40];[10, 241];
656;[9, 74];[3, 34];[11, 255];[10, 252];[17, 424];[13, 674];[5, 1149];[5, 376];[14, 397];[1, 19];[3, 63];[4, 112];[2, 60];[6, 104];[3, 41];[2, 15];[8, 78];[5, 95];[9, 404];[17, 262];[3, 40];[4, 25];[13, 376];[2, 40];[10, 241];
657;[9, 74];[3, 39];[11, 255];[10, 252];[17, 424];[13, 702];[5, 1132];[5, 376];[14, 397];[1, 19];[3, 63];[4, 18];[2, 60];[6, 107];[3, 41];[2, 56];[8, 78];[5, 95];[10, 407];[17, 262];[3, 40];[4, 20];[13, 376];[2, 113];[10, 241];
658;[9, 74];[3, 63];[11, 255];[10, 252];[17, 424];[13, 466];[5, 1132];[5, 320];[14, 397];[1, 19];[3, 63];[4, 18];[1, 22];[6, 107];[3, 41];[2, 56];[8, 83];[5, 95];[10, 434];[17, 262];[3, 16];[4, 20];[13, 413];[2, 113];[10, 241];
659;[9, 74];[3, 63];[11, 255];[10, 252];[17, 474];[13, 472];[5, 1122];[5, 320];[14, 397];[1, 22];[3, 63];[4, 18];[1, 20];[6, 107];[3, 41];[2, 56];[8, 83];[5, 95];[10, 434];[17, 278];[3, 16];[4, 20];[13, 413];[2, 60];[10, 241];
660;[9, 109];[3, 63];[11, 224];[10, 272];[17, 474];[13, 472];[5, 1122];[5, 320];[14, 397];[1, 22];[3, 63];[4, 18];[1, 7];[5, 48];[3, 39];[2, 59];[8, 87];[5, 95];[10, 386];[17, 330];[3, 16];[4, 15];[13, 413];[2, 60];[10, 241];
661;[9, 109];[3, 31];[11, 224];[10, 272];[18, 485];[13, 477];[5, 94];[5, 1211];[14, 397];[3, 55];[3, 52];[4, 18];[1, 7];[5, 48];[4, 41];[2, 25];[8, 87];[6, 379];[10, 386];[17, 329];[3, 16];[4, 15];[13, 413];[2, 60];[9, 318];
662;[9, 107];[3, 18];[12, 164];[11, 263];[18, 485];[13, 477];[5, 94];[5, 1211];[14, 397];[3, 38];[4, 83];[4, 34];[1, 34];[5, 48];[4, 41];[2, 84];[8, 87];[6, 379];[10, 519];[17, 297];[3, 16];[4, 15];[13, 344];[2, 60];[9, 218];
663;[9, 199];[3, 18];[12, 164];[11, 263];[18, 485];[13, 477];[5, 101];[5, 1211];[14, 397];[3, 38];[4, 54];[4, 34];[1, 34];[5, 48];[4, 89];[2, 84];[8, 87];[6, 318];[10, 519];[17, 297];[3, 16];[4, 15];[13, 344];[2, 74];[9, 218];
664;[9, 181];[3, 18];[12, 164];[10, 214];[17, 304];[13, 477];[5, 101];[5, 215];[14, 397];[4, 1186];[4, 45];[3, 40];[1, 34];[5, 48];[4, 89];[2, 61];[8, 87];[6, 318];[10, 519];[17, 297];[3, 57];[4, 15];[13, 344];[2, 74];[9, 218];
665;[9, 181];[3, 18];[12, 180];[10, 214];[17, 304];[13, 501];[4, 158];[5, 135];[14, 397];[4, 1186];[4, 45];[3, 40];[1, 36];[5, 48];[4, 89];[2, 61];[8, 87];[6, 318];[10, 385];[17, 297];[2, 83];[4, 15];[13, 344];[2, 45];[9, 218];
666;[9, 181];[3, 37];[12, 180];[10, 376];[17, 304];[13, 501];[4, 158];[5, 392];[14, 397];[4, 1186];[4, 45];[3, 45];[1, 12];[5, 48];[4, 89];[1, 34];[8, 87];[6, 95];[9, 345];[17, 297];[2, 83];[4, 15];[13, 344];[2, 26];[9, 218];
667;[9, 205];[3, 37];[12, 180];[10, 376];[17, 304];[13, 501];[4, 158];[5, 392];[14, 397];[4, 53];[4, 45];[3, 45];[1, 12];[5, 48];[3, 145];[1, 34];[8, 87];[6, 97];[9, 345];[17, 1284];[2, 54];[4, 15];[13, 347];[2, 26];[9, 219];
668;[9, 205];[3, 37];[12, 180];[10, 465];[17, 322];[13, 501];[4, 82];[5, 328];[14, 397];[3, 94];[4, 45];[3, 45];[1, 12];[5, 133];[2, 60];[1, 26];[8, 87];[6, 97];[9, 345];[17, 1284];[2, 54];[4, 15];[13, 347];[2, 26];[9, 207];
669;[9, 205];[3, 69];[12, 180];[10, 404];[17, 322];[13, 529];[4, 82];[5, 298];[14, 397];[3, 73];[4, 45];[3, 44];[1, 12];[5, 133];[2, 60];[1, 26];[8, 87];[6, 140];[9, 345];[17, 1284];[2, 54];[3, 93];[12, 320];[2, 26];[9, 207];
670;[8, 199];[3, 69];[12, 134];[10, 404];[17, 322];[13, 529];[4, 82];[5, 310];[14, 397];[3, 73];[4, 45];[3, 44];[1, 12];[5, 149];[2, 60];[1, 26];[8, 87];[6, 140];[10, 357];[17, 1284];[2, 54];[2, 85];[11, 320];[2, 26];[9, 207];
671;[8, 199];[3, 69];[12, 134];[10, 404];[17, 326];[13, 529];[4, 82];[5, 35];[14, 397];[3, 73];[4, 50];[3, 44];[1, 6];[5, 149];[1, 3];[1, 26];[8, 87];[6, 140];[10, 357];[17, 1284];[2, 75];[2, 85];[11, 326];[2, 26];[9, 462];
672;[9, 254];[3, 69];[12, 142];[10, 408];[17, 326];[13, 529];[4, 184];[5, 35];[14, 397];[3, 73];[4, 50];[3, 44];[1, 6];[5, 221];[1, 3];[1, 26];[8, 87];[6, 140];[9, 401];[17, 1284];[2, 75];[2, 63];[11, 184];[2, 26];[9, 462];
673;[9, 254];[3, 69];[12, 142];[10, 408];[17, 332];[13, 507];[4, 184];[5, 35];[14, 397];[3, 73];[4, 50];[3, 42];[1, 6];[5, 221];[1, 3];[1, 26];[8, 96];[6, 164];[9, 401];[17, 1284];[2, 50];[2, 63];[11, 184];[2, 26];[9, 462];
674;[9, 254];[3, 69];[12, 142];[10, 200];[17, 332];[13, 560];[4, 184];[5, 35];[14, 397];[3, 73];[4, 50];[3, 42];[1, 20];[5, 144];[2, 24];[1, 26];[8, 139];[6, 132];[9, 646];[17, 1284];[2, 50];[2, 63];[11, 184];[2, 26];[9, 462];
675;[9, 337];[3, 69];[12, 142];[10, 200];[17, 332];[13, 352];[4, 184];[5, 35];[14, 397];[3, 73];[4, 50];[3, 36];[1, 20];[5, 144];[2, 24];[1, 26];[8, 139];[6, 132];[9, 743];[17, 1284];[2, 17];[2, 63];[11, 207];[2, 26];[9, 462];
676;[9, 362];[3, 61];[12, 142];[10, 200];[17, 342];[13, 354];[4, 184];[5, 35];[14, 401];[3, 73];[4, 50];[3, 36];[1, 11];[5, 144];[2, 24];[1, 26];[8, 139];[6, 132];[9, 743];[17, 1284];[2, 53];[2, 11];[11, 207];[2, 19];[9, 520];
677;[8, 344];[3, 61];[12, 142];[10, 200];[17, 342];[13, 354];[4, 237];[5, 35];[14, 401];[3, 73];[4, 50];[3, 36];[1, 6];[6, 186];[1, 50];[1, 26];[8, 139];[7, 201];[9, 743];[17, 1284];[2, 53];[2, 11];[11, 346];[2, 19];[10, 427];
678;[9, 305];[3, 61];[12, 142];[10, 193];[17, 342];[13, 488];[4, 162];[5, 35];[14, 429];[3, 73];[4, 50];[3, 36];[1, 6];[6, 190];[1, 50];[2, 18];[8, 139];[7, 201];[9, 743];[17, 1284];[2, 53];[2, 11];[11, 346];[2, 19];[10, 427];
679;[9, 305];[3, 51];[12, 204];[10, 239];[17, 342];[13, 488];[4, 95];[5, 35];[14, 429];[3, 73];[4, 94];[3, 36];[2, 100];[6, 102];[1, 5];[2, 18];[8, 139];[7, 201];[9, 743];[17, 1284];[2, 53];[2, 11];[11, 346];[2, 19];[10, 427];
680;[9, 305];[2, 103];[12, 204];[10, 113];[17, 342];[13, 488];[4, 95];[5, 35];[14, 482];[3, 73];[4, 94];[3, 36];[2, 21];[6, 143];[1, 5];[2, 18];[8, 215];[7, 201];[9, 565];[16, 1245];[2, 53];[2, 11];[11, 346];[2, 63];[10, 427];
681;[9, 305];[2, 103];[12, 204];[10, 126];[17, 346];[13, 488];[4, 59];[5, 96];[15, 486];[3, 73];[4, 104];[3, 36];[3, 45];[6, 143];[1, 5];[2, 18];[8, 215];[7, 201];[9, 565];[16, 1245];[2, 53];[2, 11];[11, 346];[2, 63];[10, 427];
682;[9, 305];[2, 89];[12, 204];[10, 126];[17, 368];[12, 585];[4, 59];[5, 84];[14, 666];[3, 73];[4, 104];[3, 36];[2, 32];[6, 133];[1, 5];[3, 18];[8, 219];[7, 201];[9, 408];[16, 1280];[2, 53];[2, 11];[11, 179];[2, 63];[10, 427];
683;[10, 385];[2, 89];[12, 204];[10, 117];[18, 424];[12, 583];[4, 59];[5, 84];[14, 666];[3, 224];[4, 94];[4, 140];[2, 32];[6, 133];[1, 5];[3, 53];[8, 219];[7, 201];[9, 367];[16, 1291];[2, 53];[2, 11];[11, 179];[2, 63];[10, 427];
684;[10, 385];[2, 89];[13, 274];[10, 117];[18, 424];[12, 583];[4, 95];[5, 60];[14, 666];[3, 224];[4, 94];[4, 140];[2, 32];[7, 291];[1, 5];[3, 53];[8, 224];[7, 167];[9, 367];[16, 1291];[2, 53];[2, 11];[11, 179];[2, 63];[10, 412];
685;[10, 374];[2, 232];[13, 274];[11, 180];[18, 434];[12, 583];[4, 95];[5, 60];[14, 666];[3, 224];[4, 94];[4, 140];[2, 32];[7, 291];[1, 1];[3, 53];[8, 214];[7, 167];[8, 365];[16, 1276];[2, 53];[2, 11];[11, 179];[2, 63];[10, 394];
686;[10, 374];[2, 232];[13, 274];[11, 180];[18, 434];[12, 583];[4, 95];[5, 50];[14, 666];[3, 111];[4, 94];[4, 140];[2, 32];[7, 275];[1, 13];[3, 53];[8, 214];[7, 167];[8, 365];[16, 1276];[2, 53];[3, 59];[11, 179];[2, 63];[11, 234];
687;[10, 374];[2, 208];[13, 274];[11, 180];[18, 434];[12, 583];[4, 95];[5, 50];[14, 666];[4, 118];[4, 94];[4, 186];[2, 32];[7, 275];[1, 13];[3, 53];[8, 170];[7, 167];[8, 365];[16, 1276];[3, 69];[3, 59];[11, 179];[2, 63];[12, 266];
688;[10, 374];[2, 208];[13, 274];[11, 180];[18, 434];[12, 583];[4, 105];[5, 50];[14, 666];[4, 88];[4, 94];[4, 186];[2, 11];[7, 303];[1, 31];[2, 51];[8, 170];[7, 167];[8, 365];[16, 1271];[3, 70];[3, 59];[11, 179];[2, 31];[12, 266];
689;[10, 367];[2, 108];[13, 274];[11, 180];[17, 440];[12, 553];[4, 105];[5, 50];[14, 666];[4, 73];[4, 94];[4, 174];[2, 26];[7, 302];[1, 31];[2, 51];[8, 170];[7, 167];[8, 365];[16, 1271];[3, 70];[4, 79];[11, 285];[2, 31];[12, 259];
690;[10, 367];[2, 108];[13, 274];[11, 180];[17, 633];[12, 402];[5, 196];[5, 50];[14, 666];[4, 73];[4, 94];[4, 174];[2, 26];[7, 302];[1, 31];[2, 51];[8, 163];[7, 167];[8, 365];[15, 1283];[3, 70];[4, 99];[11, 285];[2, 31];[12, 259];
691;[10, 368];[2, 26];[12, 264];[11, 180];[17, 633];[12, 402];[5, 196];[4, 43];[14, 666];[4, 55];[4, 94];[4, 174];[2, 280];[8, 187];[1, 31];[2, 51];[8, 163];[7, 103];[8, 365];[15, 1283];[3, 70];[4, 99];[11, 285];[3, 85];[12, 259];
692;[10, 368];[2, 26];[12, 264];[11, 180];[17, 633];[12, 423];[5, 196];[4, 43];[14, 666];[4, 55];[3, 130];[4, 87];[2, 111];[8, 187];[1, 5];[2, 226];[8, 163];[7, 103];[7, 342];[15, 1283];[3, 70];[4, 99];[11, 385];[3, 85];[13, 307];
693;[10, 368];[2, 26];[13, 714];[11, 235];[17, 633];[12, 423];[5, 196];[4, 43];[14, 666];[4, 55];[2, 68];[4, 87];[2, 111];[8, 187];[1, 24];[2, 80];[8, 163];[7, 103];[7, 342];[15, 1283];[3, 70];[4, 42];[10, 436];[3, 85];[13, 307];
694;[10, 489];[2, 38];[13, 714];[11, 235];[16, 580];[12, 423];[5, 196];[4, 43];[14, 603];[4, 55];[2, 64];[5, 88];[4, 24];[8, 187];[1, 24];[2, 80];[8, 130];[7, 103];[7, 248];[15, 1283];[3, 70];[4, 42];[10, 436];[3, 85];[14, 431];
695;[10, 489];[2, 26];[13, 714];[11, 235];[16, 580];[12, 423];[5, 196];[3, 41];[14, 603];[4, 55];[2, 7];[5, 78];[4, 24];[8, 203];[1, 6];[2, 80];[8, 130];[7, 103];[7, 371];[15, 1283];[3, 43];[5, 46];[10, 436];[3, 65];[13, 447];
696;[10, 479];[2, 5];[13, 714];[11, 235];[16, 580];[12, 423];[5, 196];[3, 41];[14, 603];[3, 91];[2, 6];[5, 78];[5, 75];[8, 203];[1, 6];[2, 58];[8, 130];[7, 105];[7, 371];[15, 1283];[3, 68];[5, 83];[10, 436];[3, 16];[13, 406];
697;[10, 479];[2, 5];[13, 714];[11, 235];[16, 505];[11, 374];[5, 179];[3, 41];[14, 603];[3, 91];[2, 82];[5, 78];[5, 110];[8, 203];[1, 6];[2, 58];[8, 130];[7, 105];[8, 378];[15, 1261];[3, 68];[5, 83];[10, 401];[3, 16];[13, 406];
698;[10, 436];[2, 5];[13, 714];[11, 247];[16, 296];[11, 359];[5, 168];[3, 41];[14, 603];[3, 91];[2, 82];[5, 137];[5, 110];[8, 362];[1, 6];[2, 58];[8, 130];[7, 105];[8, 336];[15, 1261];[3, 68];[5, 83];[10, 401];[3, 16];[13, 406];
699;[10, 436];[2, 5];[13, 644];[11, 247];[15, 348];[11, 408];[5, 211];[3, 41];[14, 603];[2, 65];[2, 82];[5, 183];[5, 103];[8, 362];[1, 6];[2, 39];[8, 130];[7, 105];[8, 336];[15, 1261];[3, 68];[5, 83];[10, 330];[3, 108];[13, 406];
700;[10, 436];[2, 5];[13, 644];[11, 247];[15, 348];[11, 374];[5, 211];[3, 41];[14, 603];[2, 65];[2, 82];[5, 183];[5, 104];[8, 305];[1, 6];[1, 3];[8, 130];[7, 105];[8, 424];[15, 1272];[3, 68];[5, 83];[10, 330];[3, 108];[13, 392];
701;[10, 187];[2, 5];[14, 693];[11, 121];[15, 348];[11, 374];[6, 229];[3, 41];[14, 648];[2, 66];[1, 38];[6, 111];[6, 138];[8, 348];[1, 6];[1, 3];[8, 122];[7, 105];[8, 424];[15, 1272];[3, 100];[5, 83];[10, 502];[2, 36];[13, 622];
702;[10, 187];[2, 5];[14, 693];[11, 121];[15, 348];[11, 374];[6, 229];[4, 57];[14, 638];[1, 7];[2, 103];[6, 111];[6, 138];[8, 348];[1, 6];[1, 7];[8, 122];[7, 105];[8, 424];[16, 1318];[3, 100];[5, 36];[10, 502];[2, 78];[13, 658];
703;[10, 213];[2, 5];[14, 693];[11, 121];[15, 348];[11, 322];[6, 229];[4, 57];[14, 638];[1, 7];[2, 97];[6, 111];[6, 138];[8, 166];[1, 25];[1, 27];[8, 122];[7, 105];[8, 424];[16, 1318];[3, 225];[5, 36];[10, 502];[2, 78];[13, 516];
704;[10, 213];[2, 5];[14, 693];[11, 121];[15, 348];[11, 322];[6, 229];[4, 40];[14, 638];[1, 7];[2, 245];[6, 111];[6, 138];[8, 166];[2, 74];[1, 6];[9, 1390];[7, 105];[8, 424];[16, 1318];[3, 251];[5, 36];[10, 320];[2, 78];[13, 519];
705;[10, 308];[2, 71];[15, 669];[11, 121];[15, 348];[11, 222];[5, 167];[4, 40];[14, 638];[1, 7];[2, 245];[6, 148];[6, 138];[8, 166];[2, 74];[1, 8];[9, 1374];[7, 105];[8, 424];[16, 1318];[3, 251];[5, 36];[10, 320];[2, 8];[13, 519];
706;[10, 308];[2, 71];[15, 640];[10, 124];[15, 348];[11, 222];[5, 167];[4, 40];[14, 638];[1, 7];[2, 245];[6, 139];[6, 138];[8, 166];[2, 74];[1, 55];[9, 2383];[7, 105];[8, 424];[16, 371];[3, 86];[5, 36];[10, 320];[2, 8];[14, 486];
707;[10, 308];[3, 86];[15, 640];[10, 124];[15, 348];[11, 273];[5, 167];[4, 90];[14, 638];[1, 7];[2, 245];[7, 173];[6, 138];[8, 166];[2, 38];[1, 8];[9, 2383];[7, 105];[8, 424];[17, 293];[3, 81];[5, 36];[10, 320];[2, 8];[14, 486];
708;[10, 308];[4, 102];[15, 821];[10, 124];[15, 377];[11, 273];[5, 167];[4, 90];[14, 638];[1, 149];[2, 245];[7, 176];[6, 138];[8, 166];[2, 38];[2, 71];[9, 1369];[7, 105];[8, 424];[17, 293];[3, 81];[5, 36];[9, 198];[1, 8];[14, 486];
709;[10, 297];[4, 26];[15, 837];[10, 124];[15, 377];[11, 377];[5, 167];[4, 90];[14, 638];[1, 1];[2, 12];[7, 176];[6, 138];[8, 166];[2, 38];[2, 71];[9, 1369];[7, 105];[8, 424];[16, 291];[3, 58];[5, 36];[9, 203];[1, 8];[14, 486];
710;[10, 313];[4, 47];[15, 922];[10, 124];[16, 449];[10, 328];[5, 166];[4, 15];[13, 644];[1, 1];[2, 14];[7, 176];[6, 107];[8, 125];[2, 38];[2, 71];[8, 1356];[7, 105];[8, 424];[16, 406];[3, 85];[5, 36];[9, 203];[1, 8];[14, 486];
711;[10, 313];[4, 107];[15, 523];[10, 124];[16, 449];[9, 301];[5, 192];[4, 78];[13, 644];[1, 1];[2, 14];[7, 176];[6, 107];[8, 125];[2, 38];[2, 79];[8, 1356];[7, 105];[7, 287];[16, 406];[3, 85];[5, 36];[9, 441];[1, 8];[14, 486];
712;[10, 313];[4, 16];[15, 523];[9, 1391];[16, 449];[9, 301];[5, 130];[3, 21];[13, 644];[1, 1];[2, 14];[7, 193];[6, 107];[8, 125];[2, 38];[2, 79];[8, 229];[7, 105];[7, 287];[16, 406];[3, 85];[5, 114];[10, 425];[1, 25];[14, 567];
713;[10, 313];[4, 27];[15, 506];[8, 1370];[15, 445];[10, 282];[5, 130];[3, 21];[13, 644];[1, 1];[3, 93];[7, 193];[6, 107];[8, 125];[2, 38];[2, 79];[8, 229];[7, 105];[7, 248];[16, 447];[3, 85];[5, 90];[10, 496];[1, 25];[14, 567];
714;[10, 313];[4, 27];[15, 506];[8, 1370];[15, 439];[10, 282];[5, 130];[3, 21];[13, 558];[1, 1];[3, 93];[7, 193];[6, 107];[8, 125];[2, 32];[2, 79];[8, 229];[7, 105];[7, 248];[16, 447];[3, 85];[5, 90];[10, 496];[1, 17];[14, 567];
715;[10, 283];[4, 27];[15, 525];[8, 1370];[15, 439];[10, 282];[5, 176];[3, 21];[13, 539];[1, 1];[3, 93];[7, 168];[6, 107];[8, 139];[2, 32];[3, 140];[8, 229];[7, 105];[6, 460];[16, 447];[3, 85];[5, 90];[10, 496];[2, 59];[13, 315];
716;[10, 283];[4, 27];[15, 279];[8, 1370];[15, 439];[10, 339];[5, 176];[3, 79];[13, 403];[1, 1];[3, 93];[7, 168];[6, 107];[8, 139];[2, 105];[3, 77];[8, 229];[7, 292];[6, 498];[16, 447];[3, 85];[5, 90];[10, 496];[2, 59];[13, 315];
717;[11, 272];[4, 27];[16, 299];[8, 1370];[16, 470];[10, 339];[5, 219];[3, 79];[13, 400];[2, 51];[3, 93];[7, 168];[6, 147];[8, 167];[2, 105];[3, 77];[8, 227];[7, 292];[6, 498];[16, 437];[3, 85];[5, 90];[10, 496];[2, 59];[13, 315];
718;[11, 272];[4, 27];[16, 294];[8, 1367];[16, 470];[9, 278];[5, 201];[3, 79];[13, 400];[2, 51];[3, 144];[7, 168];[6, 147];[8, 167];[2, 105];[3, 59];[8, 227];[7, 278];[6, 500];[16, 428];[3, 85];[5, 103];[10, 496];[2, 59];[13, 372];
719;[11, 272];[4, 27];[16, 294];[8, 1583];[16, 470];[9, 171];[5, 201];[3, 144];[13, 400];[2, 140];[3, 144];[7, 168];[5, 132];[8, 167];[2, 14];[3, 149];[8, 168];[7, 278];[6, 500];[16, 428];[3, 18];[5, 103];[10, 496];[2, 89];[13, 372];
