[25, 0.8, 0.1, [1, 3]]
0;[3, 115];[3, 134];[3, 46];[101, 3040];[3, 52];[3, 52];[3, 16];[3, 96];[3, 62];[3, 48];[3, 231];[3, 129];[3, 46];[3, 212];[3, 104];[3, 23];[3, 103];[129, 3882];[3, 147];[3, 284];[3, 223];[3, 51];[3, 188];[3, 39];[3, 55];
79;[461, 10474];[561, 13450];[732, 15875];[685, 14964];[481, 11593];[552, 12541];[351, 9260];[453, 10694];[340, 8966];[737, 18235];[533, 13185];[1414, 27822];[426, 10317];[713, 16820];[1036, 21032];[623, 15335];[1233, 25421];[616, 15545];[213, 7505];[206, 5966];[143, 4050];[594, 13021];[664, 14122];[939, 19890];[678, 15771];
80;[461, 10490];[561, 13433];[732, 15875];[685, 15050];[481, 11593];[552, 12541];[351, 9260];[571, 13193];[340, 8966];[737, 18243];[533, 13192];[1414, 27822];[426, 10369];[713, 16822];[1036, 21066];[623, 15335];[1356, 26755];[706, 16886];[213, 7404];[206, 5942];[143, 4050];[681, 14407];[664, 14117];[939, 19890];[678, 15771];
81;[461, 10482];[626, 15099];[732, 15875];[685, 15028];[481, 11593];[552, 12541];[351, 9281];[571, 13193];[340, 9055];[737, 18243];[533, 13195];[1414, 27746];[426, 10490];[713, 16822];[1036, 21066];[623, 15031];[1356, 26755];[799, 18742];[213, 7404];[206, 5942];[143, 4103];[681, 14407];[664, 14117];[939, 19923];[678, 15830];
82;[461, 10482];[626, 15058];[857, 18145];[685, 15028];[481, 11593];[552, 12541];[351, 9309];[571, 13193];[340, 9053];[737, 18243];[647, 15366];[1414, 27746];[426, 10490];[713, 16808];[1036, 21085];[623, 15031];[1356, 26769];[799, 18776];[213, 7404];[206, 5879];[143, 4068];[681, 14407];[664, 14117];[939, 19923];[678, 15847];
83;[546, 12179];[626, 15089];[929, 19038];[685, 15028];[481, 11593];[552, 12541];[351, 9309];[571, 13186];[469, 12260];[737, 18243];[647, 15324];[1414, 27746];[426, 10472];[713, 16808];[1036, 21111];[623, 15031];[1356, 26769];[799, 18776];[213, 7417];[206, 5900];[143, 4068];[681, 14407];[664, 14117];[1056, 21304];[678, 15847];
84;[546, 12189];[626, 15089];[929, 19038];[685, 15028];[481, 11598];[552, 12541];[351, 9309];[571, 13177];[469, 12260];[737, 18243];[647, 15278];[1414, 27746];[476, 11467];[713, 16808];[1036, 21111];[623, 15031];[1356, 26769];[799, 18745];[318, 10174];[206, 5881];[143, 4068];[681, 14427];[664, 14100];[1056, 21304];[678, 15847];
85;[546, 12189];[626, 15118];[929, 19036];[685, 15028];[481, 11598];[552, 12541];[351, 9378];[571, 13177];[469, 12260];[737, 18243];[647, 15278];[1414, 27746];[476, 11611];[713, 16808];[1036, 21155];[727, 16066];[1356, 26757];[799, 18745];[318, 10023];[206, 5881];[143, 4094];[681, 14427];[664, 14173];[1056, 21304];[678, 15788];
86;[546, 12190];[626, 15109];[929, 19003];[685, 15022];[481, 11598];[648, 14723];[351, 9378];[571, 13253];[469, 12260];[858, 20523];[647, 15278];[1414, 27752];[476, 11805];[713, 16808];[1036, 21121];[727, 16061];[1356, 26756];[799, 18745];[318, 10023];[206, 5703];[143, 4157];[681, 14427];[744, 15592];[1056, 21304];[678, 15790];
87;[546, 12190];[626, 15078];[999, 19818];[685, 15021];[538, 12705];[648, 14723];[351, 9340];[634, 14112];[469, 12236];[858, 20523];[647, 15278];[1414, 27752];[476, 11786];[713, 16808];[1036, 21193];[727, 16061];[1356, 26742];[799, 18745];[318, 10023];[206, 5696];[143, 4157];[681, 14427];[744, 15592];[1056, 21304];[784, 18011];
88;[546, 12190];[626, 15065];[999, 19847];[685, 15021];[538, 12750];[648, 14723];[351, 9393];[634, 14112];[469, 12197];[858, 20523];[647, 15259];[1414, 27752];[476, 11800];[713, 16808];[1036, 21206];[727, 16048];[1356, 26742];[799, 18745];[318, 9973];[206, 5656];[143, 4178];[819, 16566];[744, 15592];[1056, 21309];[784, 18003];
89;[624, 13869];[719, 16298];[999, 19847];[685, 15009];[538, 12750];[648, 14723];[416, 11077];[634, 14112];[469, 12197];[858, 20523];[647, 15249];[1414, 27689];[476, 11800];[713, 16746];[1036, 21206];[727, 16048];[1356, 26742];[799, 18880];[318, 9962];[206, 5652];[143, 4124];[933, 18381];[744, 15592];[1056, 21376];[784, 18003];
90;[624, 13869];[719, 16298];[999, 19847];[685, 15009];[538, 12735];[648, 14672];[416, 11077];[634, 14112];[469, 12197];[858, 20523];[647, 15249];[1414, 27689];[476, 11800];[824, 18435];[1036, 21206];[727, 16048];[1356, 26704];[799, 18913];[318, 9960];[206, 5652];[143, 4069];[933, 18380];[823, 17578];[1056, 21374];[784, 18008];
91;[624, 13893];[719, 16298];[999, 19847];[685, 15009];[538, 12726];[648, 14672];[416, 11097];[634, 14112];[469, 12197];[858, 20523];[647, 15249];[1414, 27624];[476, 11800];[824, 18435];[1036, 21206];[727, 16048];[1356, 26686];[799, 18931];[318, 9960];[206, 5652];[143, 4069];[933, 18293];[912, 18787];[1056, 21373];[784, 18009];
92;[624, 13889];[828, 17910];[999, 19849];[685, 14984];[538, 12751];[648, 14672];[416, 11099];[634, 14292];[469, 12228];[858, 20523];[647, 15249];[1542, 28591];[476, 11800];[824, 18355];[1036, 21206];[727, 16048];[1356, 26686];[799, 18954];[318, 9960];[206, 5652];[143, 4069];[933, 18190];[912, 18762];[1056, 21373];[784, 18059];
93;[624, 13889];[828, 17932];[999, 19852];[685, 14997];[538, 12751];[648, 14672];[551, 13639];[634, 14292];[469, 12202];[858, 20627];[647, 15232];[1665, 29879];[476, 11759];[894, 19164];[1036, 21206];[727, 16048];[1407, 27362];[799, 18892];[318, 9960];[206, 5701];[143, 4069];[933, 18179];[1007, 20293];[1056, 21373];[784, 18059];
94;[624, 13971];[828, 17910];[999, 19852];[685, 14997];[538, 12766];[648, 14672];[551, 13639];[634, 14266];[469, 12202];[858, 20627];[647, 15230];[1665, 29890];[600, 13965];[894, 19182];[1036, 21310];[727, 16048];[1407, 27362];[799, 18918];[318, 9960];[206, 5698];[143, 4023];[933, 18179];[1007, 20293];[1056, 21373];[842, 19147];
95;[624, 14028];[828, 17910];[999, 19864];[685, 14997];[538, 12766];[648, 14672];[551, 13639];[634, 14266];[469, 12164];[858, 20627];[647, 15212];[1665, 29890];[600, 13955];[894, 19182];[1036, 21310];[727, 16060];[1407, 27362];[799, 18918];[318, 9951];[206, 5706];[143, 4023];[933, 18179];[1007, 20230];[1056, 21373];[842, 19177];
96;[708, 15625];[828, 17903];[999, 19858];[771, 16593];[538, 12762];[648, 14668];[551, 13641];[634, 14266];[469, 12164];[979, 22116];[713, 16402];[1665, 29890];[600, 13944];[894, 19182];[1157, 22784];[823, 17156];[1407, 27362];[799, 18918];[318, 9951];[206, 5706];[143, 4023];[933, 18179];[1007, 20264];[1056, 21373];[842, 19178];
97;[708, 15628];[828, 17903];[999, 19858];[771, 16593];[538, 12762];[648, 14683];[551, 13645];[695, 15377];[469, 12095];[979, 22116];[713, 16402];[1665, 29890];[600, 13930];[894, 19182];[1157, 22809];[823, 17156];[1407, 27362];[799, 18918];[318, 9963];[206, 5706];[143, 4119];[933, 18174];[1007, 20264];[1056, 21373];[842, 19137];
98;[708, 15628];[828, 17900];[1117, 21343];[771, 16592];[640, 15216];[648, 14685];[551, 13645];[695, 15377];[469, 12059];[979, 22148];[713, 16402];[1665, 29890];[600, 13930];[894, 19182];[1157, 22700];[823, 17177];[1407, 27362];[799, 18918];[318, 10002];[206, 5706];[143, 4119];[933, 18199];[1007, 20281];[1056, 21373];[842, 19137];
99;[759, 16549];[828, 17900];[1117, 21393];[771, 16592];[640, 15096];[648, 14685];[551, 13645];[759, 16478];[469, 12059];[979, 22056];[713, 16320];[1665, 29890];[600, 13930];[894, 19182];[1157, 22700];[912, 19129];[1407, 27338];[799, 18918];[318, 10031];[206, 5739];[143, 4119];[933, 18213];[1007, 20332];[1056, 21395];[842, 19124];
100;[759, 16538];[828, 18068];[1117, 21393];[771, 16592];[640, 15088];[648, 14685];[551, 13649];[759, 16478];[581, 13934];[979, 22056];[713, 16320];[1665, 29890];[600, 13933];[894, 19182];[1157, 22698];[912, 19140];[1407, 27338];[799, 18918];[318, 10031];[206, 5739];[143, 4122];[933, 18213];[1007, 20332];[1056, 21284];[842, 19126];
101;[759, 16454];[828, 18068];[1117, 21459];[771, 16577];[640, 15088];[648, 14671];[551, 13649];[759, 16498];[581, 13934];[979, 22056];[713, 16320];[1665, 29890];[600, 13933];[999, 20497];[1157, 22698];[912, 19140];[1407, 27338];[799, 18942];[318, 10097];[206, 5739];[143, 4079];[933, 18264];[1007, 20322];[1111, 21684];[842, 19085];
102;[759, 16454];[828, 18068];[1117, 21466];[771, 16577];[780, 17192];[648, 14651];[551, 13649];[759, 16498];[581, 13934];[979, 22056];[713, 16320];[1665, 29890];[600, 13941];[999, 20497];[1157, 22698];[912, 19140];[1407, 27338];[799, 18964];[318, 10065];[206, 5815];[143, 4105];[933, 18259];[1007, 20322];[1111, 21684];[842, 19065];
103;[759, 16454];[828, 18060];[1117, 21466];[771, 16577];[780, 17192];[793, 17239];[551, 13649];[759, 16498];[581, 13934];[979, 22056];[713, 16318];[1665, 29890];[600, 13948];[999, 20444];[1157, 22690];[912, 19095];[1407, 27338];[799, 19081];[318, 10065];[206, 5815];[143, 4127];[933, 18258];[1007, 20310];[1111, 21684];[842, 19065];
104;[759, 16454];[828, 18060];[1117, 21466];[771, 16577];[780, 17192];[859, 18115];[551, 13443];[759, 16373];[581, 13946];[979, 22178];[713, 16318];[1665, 29896];[600, 13913];[999, 20476];[1286, 24051];[912, 19095];[1407, 27338];[799, 19081];[318, 9956];[332, 8892];[143, 4127];[1081, 20312];[1007, 20310];[1111, 21684];[842, 19065];
105;[759, 16441];[828, 18060];[1117, 21484];[771, 16574];[780, 17192];[859, 18115];[551, 13444];[759, 16373];[670, 15314];[979, 22165];[713, 16327];[1665, 29896];[600, 14037];[999, 20015];[1286, 24051];[912, 19095];[1407, 27309];[799, 19057];[318, 9956];[332, 8892];[143, 4127];[1190, 21475];[1007, 20316];[1111, 22027];[842, 19125];
106;[759, 16441];[828, 18060];[1117, 21477];[771, 16597];[780, 17192];[859, 18115];[551, 13444];[759, 16373];[670, 15314];[979, 22156];[713, 16198];[1665, 29896];[600, 13873];[999, 20015];[1286, 24051];[912, 19103];[1407, 27278];[799, 19206];[318, 9956];[332, 8892];[143, 4127];[1190, 21545];[1007, 20316];[1111, 22027];[842, 19135];
107;[759, 16433];[828, 18060];[1117, 21477];[771, 16599];[780, 17192];[859, 17846];[551, 13493];[759, 16448];[795, 17086];[979, 22350];[713, 16245];[1665, 29896];[600, 13873];[999, 20015];[1286, 24028];[912, 19103];[1407, 27278];[799, 19206];[318, 9956];[332, 8916];[143, 4180];[1190, 21480];[1007, 20271];[1111, 22000];[842, 19135];
108;[886, 18471];[828, 18060];[1117, 21494];[771, 16587];[780, 17066];[859, 17846];[551, 13493];[759, 16456];[795, 17073];[979, 22350];[713, 16245];[1665, 29896];[600, 13998];[999, 20003];[1286, 23991];[912, 19103];[1407, 27304];[799, 19197];[318, 9956];[332, 8916];[143, 4180];[1190, 21466];[1007, 20271];[1111, 22036];[842, 19135];
109;[886, 18444];[828, 18082];[1117, 21495];[771, 16587];[780, 17066];[859, 17863];[551, 13493];[759, 16457];[795, 17073];[979, 22348];[713, 16244];[1665, 29896];[600, 13998];[999, 20038];[1286, 23989];[912, 19100];[1407, 27304];[799, 19197];[318, 9956];[332, 8961];[143, 4180];[1190, 21466];[1007, 20271];[1111, 22036];[842, 19143];
110;[886, 18417];[828, 18082];[1117, 21564];[887, 18243];[780, 17105];[859, 17870];[551, 13493];[759, 16457];[795, 17309];[979, 22355];[713, 16244];[1665, 29896];[600, 13998];[999, 20043];[1286, 23989];[912, 19140];[1407, 27304];[799, 19197];[372, 10740];[332, 8961];[143, 4074];[1190, 21489];[1007, 20171];[1111, 22036];[842, 19119];
111;[886, 18478];[828, 18082];[1117, 21560];[887, 18243];[780, 17125];[859, 17827];[551, 13474];[901, 19818];[795, 17295];[979, 22355];[713, 16260];[1665, 29896];[600, 13999];[999, 20043];[1286, 23964];[912, 19103];[1407, 27304];[799, 19197];[372, 10740];[332, 8946];[143, 4039];[1190, 21489];[1007, 20122];[1111, 22036];[842, 19119];
112;[886, 18478];[828, 18083];[1117, 21554];[887, 18243];[780, 17127];[859, 17827];[551, 13474];[901, 19818];[795, 17295];[979, 22355];[713, 16308];[1665, 29896];[600, 13999];[999, 20043];[1350, 26853];[912, 19112];[1407, 27304];[799, 19145];[372, 10751];[332, 8946];[143, 4039];[1190, 21489];[1096, 21399];[1111, 22036];[842, 19119];
113;[886, 18478];[828, 18068];[1200, 22598];[887, 18214];[780, 17127];[859, 17815];[551, 13474];[901, 19818];[795, 17295];[979, 22400];[713, 16308];[1665, 29896];[600, 13999];[999, 20043];[1350, 26853];[912, 19139];[1574, 28773];[799, 19154];[372, 10751];[332, 8987];[202, 5833];[1190, 21525];[1096, 21286];[1111, 22036];[842, 19119];
114;[886, 18478];[828, 18005];[1200, 22584];[887, 18214];[780, 17127];[859, 17815];[551, 13491];[901, 19818];[795, 17295];[979, 22378];[713, 16239];[1665, 29883];[600, 13999];[999, 20030];[1350, 26895];[912, 19184];[1574, 28773];[799, 19140];[372, 10805];[332, 8987];[330, 10063];[1190, 21525];[1096, 21286];[1111, 22016];[842, 19119];
115;[946, 21168];[828, 17997];[1200, 22584];[887, 18214];[780, 17127];[859, 17815];[551, 13486];[901, 19818];[795, 17295];[979, 22365];[713, 16241];[1716, 30054];[600, 13999];[999, 20030];[1350, 26895];[912, 19184];[1574, 28773];[799, 19180];[372, 10805];[332, 8987];[330, 10063];[1190, 21525];[1096, 21259];[1111, 22012];[842, 19119];
116;[946, 21168];[828, 17986];[1200, 22600];[887, 18239];[780, 17127];[859, 17815];[551, 13485];[901, 19829];[795, 17362];[979, 22365];[713, 16241];[1716, 30067];[600, 13999];[999, 20040];[1350, 26911];[912, 19184];[1574, 28773];[898, 20580];[372, 10805];[386, 9901];[330, 10063];[1310, 23020];[1096, 21259];[1111, 21990];[842, 19124];
117;[946, 21168];[828, 17986];[1200, 22600];[887, 18239];[780, 17155];[859, 17822];[551, 13485];[901, 19829];[795, 17362];[979, 22266];[805, 17400];[1716, 30067];[600, 13999];[999, 20040];[1350, 26911];[912, 19184];[1574, 28826];[898, 20581];[372, 11208];[386, 9901];[330, 10250];[1310, 23020];[1096, 21259];[1194, 25105];[842, 19124];
118;[946, 21168];[828, 17986];[1200, 22600];[887, 18239];[780, 17050];[859, 17822];[551, 13485];[901, 19792];[844, 17822];[1065, 23624];[891, 18703];[1716, 30061];[600, 14184];[999, 20040];[1350, 26911];[912, 19195];[1574, 28919];[898, 20581];[372, 11208];[386, 9901];[330, 10254];[1310, 23020];[1096, 21259];[1194, 25105];[842, 19154];
119;[946, 21168];[828, 17986];[1200, 22600];[887, 18239];[780, 16999];[859, 17822];[551, 13424];[901, 19650];[844, 17822];[1065, 23624];[891, 18703];[1716, 30062];[600, 14354];[1075, 21121];[1350, 26929];[912, 19195];[1574, 28919];[898, 20594];[372, 11208];[386, 9918];[330, 10227];[1310, 23111];[1096, 21260];[1194, 25105];[842, 19154];
120;[946, 21179];[828, 17986];[1200, 22600];[887, 18239];[780, 17021];[859, 17763];[551, 13424];[901, 19650];[928, 19431];[1065, 23606];[891, 18703];[1716, 30062];[600, 14354];[1075, 21120];[1350, 26921];[912, 19195];[1626, 29559];[898, 20594];[372, 11172];[530, 12732];[330, 10231];[1310, 23152];[1096, 21260];[1194, 25105];[842, 19163];
121;[946, 21179];[828, 18381];[1200, 22600];[887, 18242];[780, 17021];[859, 17843];[551, 13424];[901, 19650];[928, 19431];[1065, 23586];[891, 18708];[1716, 30055];[600, 14354];[1075, 21133];[1350, 26921];[912, 19184];[1626, 29241];[898, 20650];[372, 11172];[530, 12732];[330, 10231];[1429, 24922];[1096, 21296];[1251, 25649];[842, 19182];
122;[946, 21188];[828, 18381];[1200, 22450];[887, 18242];[921, 18562];[859, 17982];[551, 13424];[901, 19650];[928, 19431];[1065, 23586];[891, 18708];[1716, 30070];[600, 14354];[1075, 21135];[1350, 26928];[1056, 21685];[1626, 29241];[898, 20448];[372, 11172];[530, 12772];[330, 10391];[1429, 24922];[1096, 21296];[1251, 25630];[842, 19189];
123;[946, 21209];[828, 18381];[1200, 22415];[887, 18242];[921, 18562];[859, 17982];[551, 13427];[901, 19659];[928, 19429];[1065, 23616];[891, 18703];[1716, 30070];[600, 14338];[1075, 21135];[1350, 26928];[1111, 22701];[1626, 29241];[898, 20448];[372, 11172];[530, 12772];[397, 11311];[1429, 24922];[1096, 21296];[1251, 25629];[842, 19189];
124;[946, 21209];[828, 18357];[1200, 22415];[887, 18242];[921, 18598];[859, 17982];[551, 13427];[901, 19659];[928, 19429];[1065, 23616];[942, 19550];[1716, 30082];[600, 14338];[1189, 22880];[1350, 26928];[1111, 22681];[1626, 29222];[898, 20448];[372, 11082];[652, 14647];[397, 11311];[1429, 24935];[1096, 21296];[1251, 25608];[842, 19189];
125;[946, 21209];[828, 18357];[1200, 22415];[887, 18242];[921, 18602];[859, 17982];[551, 13427];[901, 19659];[928, 19429];[1161, 25271];[942, 19550];[1716, 30082];[600, 14350];[1189, 22880];[1350, 26928];[1111, 22672];[1626, 29222];[898, 20448];[372, 11099];[747, 16052];[397, 11328];[1429, 24935];[1096, 21299];[1251, 25608];[842, 19173];
126;[946, 21209];[828, 18357];[1200, 22415];[887, 18255];[921, 18611];[859, 17982];[551, 13391];[901, 19659];[928, 19429];[1161, 25271];[942, 19611];[1716, 30083];[600, 14350];[1189, 22880];[1350, 26913];[1201, 23410];[1744, 30381];[898, 20448];[372, 11133];[747, 16052];[397, 11328];[1429, 24955];[1096, 21299];[1251, 25593];[842, 19091];
127;[946, 21209];[828, 18357];[1200, 22435];[887, 18277];[921, 18406];[859, 17984];[551, 13391];[901, 19687];[928, 19431];[1161, 25236];[1043, 20577];[1716, 30083];[600, 14350];[1189, 22880];[1350, 26913];[1201, 23548];[1744, 30385];[898, 20448];[372, 11133];[747, 16034];[397, 11328];[1429, 24955];[1096, 21288];[1251, 25593];[842, 19091];
128;[946, 21088];[828, 18357];[1200, 22566];[887, 18277];[978, 18996];[859, 17984];[551, 13391];[901, 19687];[928, 19431];[1161, 25237];[1043, 20740];[1716, 30083];[600, 14350];[1189, 22878];[1350, 26913];[1201, 23548];[1744, 30377];[898, 20566];[372, 11126];[747, 16034];[397, 11328];[1429, 24929];[1096, 21288];[1251, 25609];[842, 18900];
129;[946, 21092];[828, 18357];[1200, 22554];[887, 18277];[978, 19146];[859, 17984];[550, 13372];[901, 19676];[1018, 20548];[1161, 25113];[1043, 20740];[1716, 30083];[600, 14454];[1189, 22850];[1350, 26913];[1201, 23548];[1744, 30365];[898, 20566];[482, 13366];[747, 15923];[397, 11328];[1429, 24938];[1096, 21288];[1251, 25611];[842, 18923];
130;[946, 21092];[828, 18305];[1200, 22554];[887, 18277];[978, 19146];[859, 17984];[550, 13372];[901, 19676];[1018, 20615];[1161, 25113];[1043, 20758];[1791, 30659];[600, 14455];[1189, 22810];[1350, 26913];[1201, 23548];[1744, 30372];[898, 20566];[482, 13382];[747, 15923];[397, 11328];[1429, 24929];[1096, 21288];[1444, 27886];[842, 18923];
131;[1031, 22248];[828, 18284];[1200, 22523];[887, 18277];[978, 19146];[859, 17984];[550, 13372];[1009, 20965];[1018, 20609];[1161, 25113];[1043, 20670];[1791, 30679];[600, 14455];[1189, 22810];[1350, 26913];[1201, 23528];[1744, 30393];[898, 20570];[482, 13382];[747, 15916];[397, 11365];[1429, 24911];[1096, 21288];[1444, 27886];[842, 18895];
132;[1031, 22209];[828, 18284];[1200, 22525];[887, 18205];[978, 19963];[859, 17984];[550, 13409];[1009, 20965];[1018, 20621];[1161, 25113];[1043, 20670];[1791, 30704];[600, 14449];[1189, 22810];[1350, 27045];[1201, 23573];[1744, 30393];[898, 20570];[482, 12274];[747, 15916];[397, 11352];[1429, 24911];[1096, 21288];[1444, 27886];[842, 18895];
133;[1031, 22209];[828, 18284];[1331, 24268];[887, 18237];[978, 19963];[859, 17984];[550, 13409];[1009, 20976];[1018, 20621];[1161, 25113];[1043, 20692];[1791, 30704];[600, 14449];[1189, 22802];[1486, 28426];[1201, 23573];[1744, 30402];[1006, 22008];[482, 12274];[747, 15845];[397, 11352];[1429, 24914];[1096, 21291];[1444, 27873];[842, 18895];
134;[1031, 22209];[828, 18284];[1331, 24266];[887, 18224];[978, 19958];[859, 17984];[550, 13409];[1009, 20976];[1018, 20621];[1161, 25113];[1043, 20692];[1791, 30747];[600, 14449];[1189, 22795];[1486, 28409];[1201, 23570];[1744, 30407];[1006, 22026];[482, 12274];[747, 15845];[397, 11306];[1429, 24885];[1096, 21291];[1444, 27876];[842, 18895];
135;[1094, 22963];[828, 18226];[1331, 24267];[887, 18224];[978, 20097];[859, 17975];[550, 13391];[1009, 20979];[1247, 23804];[1161, 25113];[1043, 20691];[1791, 30747];[600, 14449];[1189, 22795];[1486, 28420];[1201, 23570];[1744, 30407];[1006, 22026];[482, 12273];[747, 15845];[397, 11306];[1429, 24884];[1096, 21254];[1444, 27876];[842, 18895];
136;[1094, 22963];[828, 18226];[1331, 24262];[887, 18224];[978, 20113];[859, 17975];[550, 13391];[1009, 20979];[1247, 23804];[1161, 25105];[1043, 20691];[1791, 30747];[600, 14449];[1189, 22795];[1486, 28420];[1266, 24574];[1839, 31068];[1006, 22022];[482, 12273];[747, 15845];[452, 12291];[1429, 24884];[1096, 21243];[1444, 27876];[911, 19833];
137;[1094, 22963];[828, 18226];[1331, 24253];[887, 18224];[978, 20113];[859, 17975];[550, 13391];[1009, 20979];[1247, 23804];[1161, 25150];[1135, 21761];[1791, 30774];[600, 14433];[1189, 22786];[1577, 29196];[1266, 24521];[1839, 31009];[1006, 22022];[482, 12273];[747, 15845];[452, 12291];[1429, 24983];[1096, 21243];[1444, 27876];[911, 19833];
138;[1094, 22963];[828, 18226];[1331, 24229];[887, 18224];[978, 20123];[859, 17975];[550, 13391];[1096, 22090];[1247, 23811];[1161, 25150];[1135, 21743];[1791, 30780];[600, 14447];[1189, 22831];[1577, 29196];[1266, 24511];[1839, 31027];[1006, 22022];[482, 12273];[747, 15845];[452, 12289];[1429, 25110];[1096, 21229];[1444, 27880];[911, 19833];
139;[1094, 22966];[828, 18226];[1331, 24229];[887, 18219];[978, 20123];[859, 17975];[550, 13391];[1096, 22090];[1247, 23783];[1161, 25146];[1135, 21743];[1791, 30729];[600, 14500];[1189, 22895];[1577, 29213];[1266, 24511];[1839, 31027];[1006, 22022];[482, 12273];[747, 15845];[452, 12289];[1429, 25110];[1096, 21229];[1530, 28970];[911, 19818];
140;[1094, 22966];[828, 18226];[1331, 24229];[887, 18245];[978, 20123];[859, 17975];[622, 14270];[1096, 22090];[1247, 23783];[1220, 26011];[1135, 21771];[1891, 31332];[600, 14500];[1189, 22895];[1577, 29302];[1401, 26134];[1839, 31030];[1006, 21990];[482, 12273];[891, 18221];[452, 12289];[1429, 25110];[1096, 21217];[1530, 28909];[911, 19818];
141;[1094, 22966];[828, 18234];[1331, 24229];[887, 18245];[978, 20142];[859, 17975];[622, 14174];[1096, 22090];[1247, 23783];[1220, 26011];[1135, 21771];[1891, 31332];[600, 14500];[1189, 22842];[1577, 29304];[1401, 25954];[1839, 31030];[1006, 21399];[482, 12257];[891, 18221];[452, 12289];[1429, 25868];[1096, 21215];[1530, 28909];[911, 19818];
142;[1094, 22941];[828, 18234];[1331, 24212];[887, 18245];[978, 20142];[859, 17975];[622, 14174];[1164, 22898];[1247, 23833];[1220, 26011];[1135, 21771];[1987, 32265];[600, 14490];[1189, 22841];[1577, 29304];[1401, 25952];[1839, 31037];[1006, 21399];[482, 12312];[891, 18221];[452, 12326];[1429, 25831];[1096, 21194];[1530, 28909];[911, 19781];
143;[1094, 22950];[828, 18234];[1331, 24212];[887, 18246];[978, 20067];[859, 17975];[622, 14174];[1268, 24002];[1247, 23833];[1220, 25833];[1135, 21771];[1987, 32265];[600, 14503];[1189, 22841];[1577, 29304];[1460, 26332];[1839, 31037];[1006, 21398];[482, 12319];[891, 18221];[452, 12326];[1429, 25831];[1096, 21265];[1530, 28909];[911, 19781];
